cx,cy,ix,iy,ox,oy
-3.567957972554715,-0.27401949424869887,-3.2244895907092554,3.248478072744122,-5.459665076754367,-1.6121352080087354
-3.7037947540229252,-0.29144467655984707,-3.33088119763715,3.249365749722182,-5.634625530488013,-1.5157561327146871
-3.839766877442528,-0.30928689183545643,-3.437698480765337,3.2410045030265957,-5.80832343486395,-1.4186443727159421
-3.9758463465175526,-0.32636637928986756,-3.5449739519073726,3.2227527032809697,-5.980912542741149,-1.3209061934697675
-4.111915999121374,-0.34011377456466574,-3.652957459134839,3.197890833976143,-6.1525851004162035,-1.2226569463250756
-4.247853218543581,-0.3478747064205435,-3.762289055557062,3.1767411313842326,-6.323533354185701,-1.1240119826307822
-4.383535388073753,-0.3469948036181928,-3.8736494740967355,3.1703599514352954,-6.493949550346231,-1.0250866537358025
-4.5188398910014795,-0.3348196949183041,-3.987396270131893,3.1856497421644665,-6.66402593519438,-0.925996310989053
-4.653639214324047,-0.30901199113976924,-4.10236076496179,3.209938513784539,-6.833954755026737,-0.826856305739449
-4.787749141605745,-0.27090523814070055,-4.216633276523096,3.229072324573799,-7.00392825613989,-0.7277819893359064
-4.920948975838863,-0.2241947049214252,-4.327670345801591,3.2382173708272908,-7.174138684830424,-0.6288887131273405
-5.053017416585221,-0.17261472608901998,-4.432845389939652,3.2337624729590355,-7.34477828739493,-0.5302918284626673
-5.18373413407508,-0.11987063937054754,-4.529531826079654,3.212096451383058,-7.516039310129994,-0.43210668669080277
-5.312936412740935,-0.06794666737831963,-4.615133951681698,3.169656451198738,-7.688113999332206,-0.33444863916066225
-5.440550480981393,-0.016170000282022635,-4.6887787793456175,3.105575498676468,-7.86119460129815,-0.2374330372211616
-5.5665101765939,0.036359488118950525,-4.752191291691225,3.023052189778426,-8.035473362324424,-0.141175232221213
-5.6907493373759035,0.09054192402520714,-4.807311717771344,2.925621960140681,-8.211142528707605,-0.04579057550973922
-5.813201801124831,0.14727743363734608,-4.856080286638798,2.8168202453993025,-8.38839434674428,0.04860558156434755
-5.933801405638132,0.2074661431559745,-4.900437227346411,2.7001824811903625,-8.567421062731041,0.14189788765213163
-6.052481988713252,0.27200817878170036,-4.942322768947011,2.5792441031499185,-8.748414922964477,0.23397099140469732
-6.169177388147622,0.3418036667151214,-4.983677140493411,2.4575405469140534,-8.931568173521631,0.3247095416230664
-6.283795061688728,0.4176858848301173,-5.026440571038442,2.338607248118821,-9.115625110696858,0.41498707231987125
-6.3959384696149115,0.49971776666172735,-5.072484930715025,2.2257608510511235,-9.293630632374313,0.5095695527774465
-6.505016205512098,0.5874684440902348,-5.122889637623021,2.119781657268401,-9.457227519655603,0.6141805355919949
-6.610433671361635,0.680498961314977,-5.178223902851964,2.0198169864097397,-9.598058553642318,0.7345435733597185
-6.711596269144852,0.7783703625352871,-5.239048481196644,1.924987092675867,-9.707767110155872,0.8763814603557076
-6.807909400843094,0.8806436919505033,-5.305924127451857,1.8344122302674815,-9.780246107064889,1.042548622910373
-6.898778468437683,0.9868799937599485,-5.379299902983522,1.7475306174496676,-9.816720982946556,1.2265498655588627
-6.98360887390996,1.0966403121629602,-5.45653531141655,1.6725756929969826,-9.81990869732517,1.4199881698058177
-7.061806019241262,1.2094856913588778,-5.5315799994646975,1.6274879301379466,-9.79252628131223,1.61446681450848
-7.132775306412921,1.3249771755470228,-5.59838128720495,1.6294330915654553,-9.737718862699396,1.8033672691293807
-7.195826964390051,1.4427510683538087,-5.653140546557866,1.6790165205423506,-9.660070108702644,1.9860462825670127
-7.248777116742639,1.5636251586678598,-5.693633728808128,1.7652751952245784,-9.564465518618146,2.1631143274561495
-7.288254815921145,1.6893559288846183,-5.71766900655485,1.8770093651928959,-9.455790591742064,2.3351818764315646
-7.310856368661536,1.8217257555427464,-5.723054552397138,2.003019280028039,-9.338930827370561,2.502859402128032
-7.3132317399172235,1.962487501219753,-5.707598538934105,2.1321051893107628,-9.218771724799806,2.6667573771803235
-7.295279563274284,2.1116071431955885,-5.669109138764856,2.253067342621823,-9.100198783325968,2.827486274223215
-7.26195075669482,2.2662717195319657,-5.605394524488506,2.3547059895419538,-8.988097502245205,2.9856565658914778
-7.218632818374519,2.423428133364937,-5.514262868704156,2.4258213796519152,-8.887353380853687,3.141878724819885
-7.170713246509071,2.5800232878305307,-4.994157935982824,3.468174648392328,-8.037653994410402,4.878343656700084
